0,0.0658199203389261
1,0.06978923235921589
2,0.08183580679890293
3,0.05950689271231444
4,0.059452553272173594
5,0.08139634486931314
6,0.0890985647463249
7,0.08456448906752384
8,0.0731068926230868
9,0.07917810520998848
10,0.07438042698240988
11,0.08595086929893209
12,0.09751682233307052
13,0.07575728161718279
14,0.09689888454752223
15,0.07506810458749852
16,0.07293811856001649
17,0.07260508127465151
18,0.06983654768986658
19,0.05973582618214959
20,0.07969676576704074
21,0.075972026889521
22,0.06619616208531869
23,0.0745844346052974
24,0.09774724992384008
25,0.06926261733828176
26,0.0912726291570328
27,0.0951429814339501
28,0.08953869060243959
29,0.09457901375959951
30,0.07113209953800081
31,0.08271880449910678
32,0.07561148224398972
33,0.07537113529478548
34,0.061696816740985636
35,0.09617404208206988
36,0.0915648774275687
37,0.06131227613079357
38,0.07092763049331728
39,0.0819255169208199
40,0.06653905967752022
41,0.09959292036740877
42,0.09507814705735179
43,0.07755992769806729
44,0.08352465357270193
45,0.07381481038445342
46,0.06827077408339641
47,0.09897183610145517
48,0.06910569813384308
49,0.06109739887615807
50,0.07485257059247426
51,0.07739122786721685
52,0.09436301413622628
53,0.07563993726966954
54,0.08709851310795004
55,0.0695012046220706
56,0.07380375550252935
57,0.06109220338257785
58,0.06665626374905231
59,0.07858636536626946
60,0.07389239417120755
61,0.08895546982187694
62,0.09650091677509433
63,0.09063777321042918
64,0.07118694267597592
65,0.06617995820344416
66,0.07208807567696841
67,0.08661148554006945
68,0.08528974548748547
69,0.07772845371705261
70,0.07331421757723232
71,0.09258332559856326
72,0.07252245902217117
73,0.06433540819179971
74,0.07409203392960659
75,0.059773109656374314
76,0.06201691542537831
77,0.060188686025608125
78,0.07977942052010319
79,0.09663298783628037
80,0.06149680935367974
81,0.06510212856622226
82,0.0746084672375897
83,0.08052909121063631
84,0.07485807899927663
85,0.08806403915295506
86,0.089159605779619
87,0.07095548291684406
88,0.07126244919172166
89,0.06658612686832631
90,0.06288215557483247
91,0.08560734300177031
92,0.09055958185740087
93,0.0641380670213831
94,0.060912007026095255
95,0.07120111649265114
96,0.06132260505644217
97,0.09840728741771941
98,0.07928616616728418
99,0.08836628865368393
100,0.06809369433781232
101,0.0677526232093432
102,0.07466787917967761
103,0.09388329111790494
104,0.06918980601801679
105,0.10029045460443561
106,0.08116643293674115
107,0.06460865121264701
108,0.06325831877976756
109,0.07863600824111686
