0,0.8273220290837484
1,0.08064755355675525
2,0.023065015565752713
3,0.0019318821126257082
4,0.02246266205373026
5,0.006363738777222579
6,0.003697312748594705
7,0.1592136928007499
8,0.05443895278393192
9,0.006700491436531428
10,0.0019558163375826727
11,0.04188840237689163
12,0.006974198801623036
13,0.11349482807088418
14,0.034948560005578985
15,0.0027932591268666016
16,0.048351778243327544
17,0.004230569556630698
18,0.07710065223662028
19,0.03296928831414565
20,0.18232523877481668
21,0.13612724520116998
22,0.010607506752128652
23,0.004684538075418674
24,0.2558095165456076
25,0.5560012717749743
26,0.11678911952144329
27,0.0021732809425298347
28,0.025853204736086776
29,0.005367014646461926
30,0.0019127500273189665
31,0.002168222283129336
32,0.05232051102260276
33,0.0021713917580191795
34,0.20905417857068476
35,0.059038842964389764
36,0.013103172071431208
37,0.007174628606713811
38,0.09843915299609138
39,0.041848744304748005
40,0.04350274989369861
41,0.08656930408859353
42,0.006853822451314767
43,0.01508401776340732
44,0.039321707395882935
45,0.2206972189328044
46,0.07129544010261758
47,0.04750481696312611
48,0.10909471782534004
49,0.03758970881029416
50,0.045449319876269045
51,0.03891225344994795
52,0.001993832122242668
53,0.0165745602258233
54,0.011446905693568177
55,0.004862908030936742
56,0.07329679834182645
57,0.049387330129235844
58,0.6882317876649152
59,0.015557964283595118
60,0.1950212682326218
61,0.07476222802202974
62,0.023808021529035033
63,0.030022654908062277
64,0.05015798395820789
65,0.9064751159578996
66,0.41115334810881304
67,0.18896559973249086
68,0.008296796848798872
69,0.2188129430697766
70,0.03481156192412347
71,0.033407399639965606
72,0.0024518121599034597
73,0.0077842701669967014
74,0.015609447972721777
75,0.05007730481407659
76,0.03911545870603481
77,0.029515684192130943
78,0.04724733418357121
79,0.013941306794266905
80,0.04053632123939199
81,0.019714025302926784
82,0.026350098997128712
83,0.14472979315184764
84,0.0012041504861847413
85,0.002693383633509087
86,0.1985332975698309
87,0.09633806782455828
88,0.7858540792204267
89,0.08998498543956689
90,0.09337104896543683
91,0.06473425106714957
92,0.41678470536546935
93,0.028399524226470595
94,0.0047369475131674305
95,0.056858371707184524
96,0.012324125364644192
97,0.013413584114814857
98,0.0029982719875129423
99,0.005634781905819521
100,0.32764181280840105
101,0.0014065297519182506
102,0.01593571730531103
103,0.008662051877000075
104,0.0014785949227185409
105,0.8374520390662589
106,0.10909604956332555
107,0.010904074621305975
108,0.0032773043488445127
109,0.0066800308284353195
110,0.04272991414606
111,0.06753463462033053
112,0.07229909876770857
113,0.034033526813080535
114,0.021749971752657776
115,0.007814281612174151
116,0.02316671044068848
117,0.013616560109345109
118,0.2272748407559393
119,0.02495043015272584
120,0.016075534804061254
121,0.09019523608763332
122,0.07509481308718284
123,0.05323191661391803
124,0.2031383464398032
